stock_code,sw_level1,sw_level2,sw_level2_code
300319,电子,元件,801083
300408,电子,元件,801083
300460,电子,元件,801083
300476,电子,元件,801083
300657,电子,元件,801083
300739,电子,元件,801083
300814,电子,元件,801083
300852,电子,元件,801083
300903,电子,元件,801083
300936,电子,元件,801083
300964,电子,元件,801083
301041,电子,元件,801083
600183,电子,元件,801083
600237,电子,元件,801083
600563,电子,元件,801083
600601,电子,元件,801083
603186,电子,元件,801083
603228,电子,元件,801083
603328,电子,元件,801083
603386,电子,元件,801083
603738,电子,元件,801083
603920,电子,元件,801083
603936,电子,元件,801083
603989,电子,元件,801083
605058,电子,元件,801083
605258,电子,元件,801083
688020,电子,元件,801083
688183,电子,元件,801083
688519,电子,元件,801083
688655,电子,元件,801083
300975,电子,元件,801083
301132,电子,元件,801083
301282,电子,元件,801083
301366,电子,元件,801083
301176,电子,元件,801083
688539,电子,元件,801083
301251,电子,元件,801083
301566,电子,元件,801083
001389,电子,元件,801083
301628,电子,元件,801083
301458,电子,元件,801083
603175,电子,元件,801083
603459,电子,元件,801083
002141,电子,元件,801083
002552,电子,元件,801083
000636,电子,元件,801083
000045,电子,光学光电子,801084
000050,电子,光学光电子,801084
000100,电子,光学光电子,801084
000536,电子,光学光电子,801084
000725,电子,光学光电子,801084
000727,电子,光学光电子,801084
002036,电子,光学光电子,801084
002106,电子,光学光电子,801084
002217,电子,光学光电子,801084
002222,电子,光学光电子,801084
002273,电子,光学光电子,801084
002289,电子,光学光电子,801084
002387,电子,光学光电子,801084
002449,电子,光学光电子,801084
002456,电子,光学光电子,801084
002587,电子,光学光电子,801084
002654,电子,光学光电子,801084
002745,电子,光学光电子,801084
002845,电子,光学光电子,801084
002876,电子,光学光电子,801084
002952,电子,光学光电子,801084
002955,电子,光学光电子,801084
002962,电子,光学光电子,801084
002983,电子,光学光电子,801084
003015,电子,光学光电子,801084
003019,电子,光学光电子,801084
300076,电子,光学光电子,801084
300088,电子,光学光电子,801084
300102,电子,光学光电子,801084
300120,电子,光学光电子,801084
300162,电子,光学光电子,801084
300219,电子,光学光电子,801084
300232,电子,光学光电子,801084
300241,电子,光学光电子,801084
300296,电子,光学光电子,801084
300301,电子,光学光电子,801084
300303,电子,光学光电子,801084
300323,电子,光学光电子,801084
300389,电子,光学光电子,801084
300545,电子,光学光电子,801084
300566,电子,光学光电子,801084
300582,电子,光学光电子,801084
300632,电子,光学光电子,801084
300701,电子,光学光电子,801084
300708,电子,光学光电子,801084
300752,电子,光学光电子,801084
300808,电子,光学光电子,801084
300889,电子,光学光电子,801084
300909,电子,光学光电子,801084
300939,电子,光学光电子,801084
300940,电子,光学光电子,801084
600071,电子,光学光电子,801084
600552,电子,光学光电子,801084
600703,电子,光学光电子,801084
600707,电子,光学光电子,801084
603297,电子,光学光电子,801084
603679,电子,光学光电子,801084
603685,电子,光学光电子,801084
603703,电子,光学光电子,801084
603773,电子,光学光电子,801084
605218,电子,光学光电子,801084
605588,电子,光学光电子,801084
688010,电子,光学光电子,801084
688055,电子,光学光电子,801084
688079,电子,光学光电子,801084
688127,电子,光学光电子,801084
688181,电子,光学光电子,801084
688195,电子,光学光电子,801084
688299,电子,光学光电子,801084
688538,电子,光学光电子,801084
301106,电子,光学光电子,801084
001308,电子,光学光电子,801084
301183,电子,光学光电子,801084
688322,电子,光学光电子,801084
000509,电子,光学光电子,801084
002137,电子,光学光电子,801084
002992,电子,光学光电子,801084
300269,电子,光学光电子,801084
300331,电子,光学光电子,801084
301045,电子,光学光电子,801084
301321,电子,光学光电子,801084
301379,电子,光学光电子,801084
688502,电子,光学光电子,801084
001373,电子,光学光电子,801084
301421,电子,光学光电子,801084
300489,电子,光学光电子,801084
688378,电子,光学光电子,801084
688496,电子,光学光电子,801084
301479,电子,光学光电子,801084
688781,电子,光学光电子,801084
001399,电子,光学光电子,801084
688307,电子,光学光电子,801084
000020,电子,光学光电子,801084
002130,电子,其他电子Ⅱ,801082
002161,电子,其他电子Ⅱ,801082
002388,电子,其他电子Ⅱ,801082
002729,电子,其他电子Ⅱ,801082
002859,电子,其他电子Ⅱ,801082
002922,电子,其他电子Ⅱ,801082
300184,电子,其他电子Ⅱ,801082
300493,电子,其他电子Ⅱ,801082
300516,电子,其他电子Ⅱ,801082
300656,电子,其他电子Ⅱ,801082
300736,电子,其他电子Ⅱ,801082
300991,电子,其他电子Ⅱ,801082
301031,电子,其他电子Ⅱ,801082
600353,电子,其他电子Ⅱ,801082
603933,电子,其他电子Ⅱ,801082
688093,电子,其他电子Ⅱ,801082
688103,电子,其他电子Ⅱ,801082
688662,电子,其他电子Ⅱ,801082
688800,电子,其他电子Ⅱ,801082
300475,电子,其他电子Ⅱ,801082
000670,电子,其他电子Ⅱ,801082
002782,电子,其他电子Ⅱ,801082
002885,电子,其他电子Ⅱ,801082
300131,电子,其他电子Ⅱ,801082
300650,电子,其他电子Ⅱ,801082
301099,电子,其他电子Ⅱ,801082
301328,电子,其他电子Ⅱ,801082
001298,电子,其他电子Ⅱ,801082
301359,电子,其他电子Ⅱ,801082
001287,电子,其他电子Ⅱ,801082
301275,电子,其他电子Ⅱ,801082
301563,电子,其他电子Ⅱ,801082
000062,电子,其他电子Ⅱ,801082
002045,电子,消费电子,801085
002055,电子,消费电子,801085
002139,电子,消费电子,801085
002241,电子,消费电子,801085
002351,电子,消费电子,801085
002369,电子,消费电子,801085
002475,电子,消费电子,801085
002600,电子,消费电子,801085
002635,电子,消费电子,801085
002655,电子,消费电子,801085
002660,电子,消费电子,801085
002681,电子,消费电子,801085
002855,电子,消费电子,801085
002861,电子,消费电子,801085
002866,电子,消费电子,801085
002888,电子,消费电子,801085
002925,电子,消费电子,801085
002947,电子,消费电子,801085
002981,电子,消费电子,801085
002993,电子,消费电子,801085
300032,电子,消费电子,801085
300115,电子,消费电子,801085
300136,电子,消费电子,801085
300256,电子,消费电子,801085
300322,电子,消费电子,801085
300433,电子,消费电子,801085
300602,电子,消费电子,801085
300647,电子,消费电子,801085
300679,电子,消费电子,801085
300686,电子,消费电子,801085
300709,电子,消费电子,801085
300735,电子,消费电子,801085
300787,电子,消费电子,801085
300793,电子,消费电子,801085
300822,电子,消费电子,801085
300843,电子,消费电子,801085
300857,电子,消费电子,801085
300866,电子,消费电子,801085
300916,电子,消费电子,801085
300951,电子,消费电子,801085
300956,电子,消费电子,801085
300968,电子,消费电子,801085
300976,电子,消费电子,801085
301051,电子,消费电子,801085
301067,电子,消费电子,801085
301086,电子,消费电子,801085
301180,电子,消费电子,801085
600130,电子,消费电子,801085
600203,电子,消费电子,801085
601138,电子,消费电子,801085
601231,电子,消费电子,801085
603327,电子,消费电子,801085
603380,电子,消费电子,801085
603595,电子,消费电子,801085
603626,电子,消费电子,801085
603629,电子,消费电子,801085
603633,电子,消费电子,801085
603890,电子,消费电子,801085
605277,电子,消费电子,801085
688007,电子,消费电子,801085
688036,电子,消费电子,801085
688260,电子,消费电子,801085
688678,电子,消费电子,801085
688210,电子,消费电子,801085
301189,电子,消费电子,801085
301123,电子,消费电子,801085
002426,电子,消费电子,801085
002841,电子,消费电子,801085
300812,电子,消费电子,801085
600363,电子,消费电子,801085
301326,电子,消费电子,801085
301285,电子,消费电子,801085
603052,电子,消费电子,801085
301389,电子,消费电子,801085
001314,电子,消费电子,801085
301387,电子,消费电子,801085
301383,电子,消费电子,801085
301486,电子,消费电子,801085
301329,电子,消费电子,801085
603296,电子,消费电子,801085
301567,电子,消费电子,801085
603341,电子,消费电子,801085
300784,电子,消费电子,801085
301606,电子,消费电子,801085
300868,电子,消费电子,801085
301626,电子,消费电子,801085
688775,电子,消费电子,801085
301491,电子,消费电子,801085
002402,电子,消费电子,801085
300128,电子,消费电子,801085
000021,电子,消费电子,801085
002643,电子,电子化学品Ⅱ,801086
002741,电子,电子化学品Ⅱ,801086
300054,电子,电子化学品Ⅱ,801086
300236,电子,电子化学品Ⅱ,801086
300346,电子,电子化学品Ⅱ,801086
300398,电子,电子化学品Ⅱ,801086
300429,电子,电子化学品Ⅱ,801086
300481,电子,电子化学品Ⅱ,801086
300537,电子,电子化学品Ⅱ,801086
300576,电子,电子化学品Ⅱ,801086
300655,电子,电子化学品Ⅱ,801086
603002,电子,电子化学品Ⅱ,801086
603078,电子,电子化学品Ⅱ,801086
603931,电子,电子化学品Ⅱ,801086
688019,电子,电子化学品Ⅱ,801086
688106,电子,电子化学品Ⅱ,801086
688268,电子,电子化学品Ⅱ,801086
688359,电子,电子化学品Ⅱ,801086
688550,电子,电子化学品Ⅱ,801086
688150,电子,电子化学品Ⅱ,801086
300285,电子,电子化学品Ⅱ,801086
300684,电子,电子化学品Ⅱ,801086
688371,电子,电子化学品Ⅱ,801086
688035,电子,电子化学品Ⅱ,801086
301319,电子,电子化学品Ⅱ,801086
688603,电子,电子化学品Ⅱ,801086
688548,电子,电子化学品Ⅱ,801086
688549,电子,电子化学品Ⅱ,801086
301489,电子,电子化学品Ⅱ,801086
600330,电子,电子化学品Ⅱ,801086
688683,电子,电子化学品Ⅱ,801086
688545,电子,电子化学品Ⅱ,801086
301630,电子,电子化学品Ⅱ,801086
603115,电子,电子化学品Ⅱ,801086
002584,电子,电子化学品Ⅱ,801086
000338,汽车,汽车零部件,801093
000559,汽车,汽车零部件,801093
000570,汽车,汽车零部件,801093
000581,汽车,汽车零部件,801093
000589,汽车,汽车零部件,801093
000599,汽车,汽车零部件,801093
000678,汽车,汽车零部件,801093
000700,汽车,汽车零部件,801093
000816,汽车,汽车零部件,801093
000887,汽车,汽车零部件,801093
000903,汽车,汽车零部件,801093
000980,汽车,汽车零部件,801093
002048,汽车,汽车零部件,801093
002085,汽车,汽车零部件,801093
002101,汽车,汽车零部件,801093
002126,汽车,汽车零部件,801093
002239,汽车,汽车零部件,801093
002265,汽车,汽车零部件,801093
002283,汽车,汽车零部件,801093
002284,汽车,汽车零部件,801093
002328,汽车,汽车零部件,801093
002355,汽车,汽车零部件,801093
002363,汽车,汽车零部件,801093
002406,汽车,汽车零部件,801093
002434,汽车,汽车零部件,801093
002448,汽车,汽车零部件,801093
002454,汽车,汽车零部件,801093
002472,汽车,汽车零部件,801093
002488,汽车,汽车零部件,801093
002510,汽车,汽车零部件,801093
002516,汽车,汽车零部件,801093
002536,汽车,汽车零部件,801093
002537,汽车,汽车零部件,801093
002553,汽车,汽车零部件,801093
002590,汽车,汽车零部件,801093
002592,汽车,汽车零部件,801093
002662,汽车,汽车零部件,801093
002664,汽车,汽车零部件,801093
002703,汽车,汽车零部件,801093
002708,汽车,汽车零部件,801093
002715,汽车,汽车零部件,801093
002725,汽车,汽车零部件,801093
002766,汽车,汽车零部件,801093
002813,汽车,汽车零部件,801093
002863,汽车,汽车零部件,801093
002906,汽车,汽车零部件,801093
002921,汽车,汽车零部件,801093
002984,汽车,汽车零部件,801093
002997,汽车,汽车零部件,801093
300100,汽车,汽车零部件,801093
